CouncilDistrictCode,Latitude,Longitude,NumberofBuildings,NumberofFloors,LargestPropertyUseTypeGFA,ENERGYSTARScore,BuildingAge,ParkingRatio,AreaPerFloor,LogPropertyGFATotal,HasMultipleUses,UseTypeCount,LargestUseProportion,HasElectricity,HasNaturalGas,HasSteam,EnergySourceCount,HasENERGYSTARScore,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,NeighborhoodGrouped_CENTRAL,NeighborhoodGrouped_DELRIDGE,NeighborhoodGrouped_DOWNTOWN,NeighborhoodGrouped_EAST,NeighborhoodGrouped_GREATER DUWAMISH,NeighborhoodGrouped_LAKE UNION,NeighborhoodGrouped_MAGNOLIA / QUEEN ANNE,NeighborhoodGrouped_NORTH,NeighborhoodGrouped_NORTHEAST,NeighborhoodGrouped_NORTHWEST,NeighborhoodGrouped_Other,NeighborhoodGrouped_SOUTHEAST,NeighborhoodGrouped_SOUTHWEST,PrimaryPropertyTypeGrouped_Industrial,PrimaryPropertyTypeGrouped_Institutional,PrimaryPropertyTypeGrouped_Office,PrimaryPropertyTypeGrouped_Other,PrimaryPropertyTypeGrouped_Retail
2.0,47.59644,-122.32415,1.0,3.0,24227.0,2.0,37.0,0.0,11734.0,10.468886585227278,1.0,2.0,0.6882279415942276,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.61318,-122.32747,1.0,6.0,69035.0,1.0,47.0,0.2742096575796124,11505.833333333334,11.462873505071284,1.0,2.0,0.7257903424203875,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.61426,-122.32661,1.0,2.0,24600.0,69.0,106.0,0.0,12300.0,10.110542371500753,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.60514,-122.32613,1.0,1.0,28725.0,,116.0,0.0,48850.0,10.796530128090472,1.0,3.0,0.5880245649948823,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,47.58767,-122.38672,0.0,3.0,109726.0,100.0,55.0,0.0,18287.666666666668,10.912612674702702,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,47.55317,-122.33289,1.0,1.0,13393.0,,52.0,0.0,25000.0,10.12667110305036,1.0,3.0,0.53572,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.55544,-122.33294,1.0,1.0,24000.0,,56.0,0.0,25000.0,10.12667110305036,1.0,2.0,0.96,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.55523,-122.33448,1.0,1.0,23000.0,,89.0,0.0,22622.0,10.026722366870755,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,47.61543,-122.32657,1.0,3.0,22365.0,94.0,99.0,0.0,9181.333333333334,10.223576309906816,1.0,2.0,0.811973569561429,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.61161,-122.34592,1.0,7.0,25884.0,,27.0,0.0,6773.571428571428,10.766715003467674,1.0,4.0,0.5459031951913951,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.63644,-122.34218,1.0,3.0,22960.0,,55.0,0.0,7653.333333333333,10.041552403492023,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,47.62048,-122.31386,1.0,1.0,44739.0,17.0,18.0,0.0,44739.0,10.70862323504412,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,47.66816,-122.27706,1.0,1.0,21194.0,,68.0,0.0,22778.0,10.033594337881343,1.0,5.0,0.9304592150320484,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,47.68517,-122.38733,1.0,2.0,21052.0,20.0,60.0,0.0,10781.0,9.978734161910666,1.0,2.0,0.9763472776180318,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.62322,-122.29006,1.0,1.0,25753.0,,57.0,0.0,25753.0,10.15634523383373,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,47.62816,-122.28067,1.0,3.0,71280.0,,88.0,0.0,23760.0,11.17438509122698,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,47.63429,-122.27652,1.0,16.0,148590.0,51.0,53.0,0.0,9582.0,11.940236862308206,1.0,3.0,0.9692000626174077,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,47.61811,-122.33908,1.0,19.0,319361.0,87.0,7.0,0.1672843445183853,52884.89473684211,14.003375886287618,1.0,4.0,0.2646630810412126,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.53857,-122.28026,1.0,1.0,24200.0,73.0,48.0,0.0,24200.0,10.094149233605084,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,47.63651,-122.34418,1.0,4.0,15200.0,,35.0,0.094033088078935,5325.5,10.065351267427689,1.0,5.0,0.646450899502403,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,47.56785,-122.37039,1.0,3.0,66720.0,,22.0,0.0,22203.333333333332,11.10662500805538,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.56774,-122.33289,1.0,1.0,34000.0,,66.0,0.0,36000.0,10.491301994830229,1.0,2.0,0.9444444444444444,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,47.71387,-122.3535,1.0,2.0,15006.0,62.0,78.0,0.0,11611.0,10.052898445872824,0.0,1.0,0.6461975712686245,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.61426,-122.3253,1.0,2.0,7501.0,,92.0,0.0,12238.0,10.10548918009691,1.0,5.0,0.3064634744239254,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,47.61386,-122.32481,0.0,2.0,19240.0,,106.0,0.0,12375.0,10.11662117122102,1.0,3.0,0.7773737373737374,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,47.61339,-122.32594,1.0,3.0,48783.0,52.0,112.0,0.0,20000.0,11.002116507732016,0.0,1.0,0.81305,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.61449,-122.32592,1.0,2.0,46560.0,,62.0,0.0,23280.0,10.748518559837908,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.63303,-122.34268,1.0,3.0,25000.0,61.0,36.0,0.0,10136.0,10.32249389621096,1.0,2.0,0.8221520652459879,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.63439,-122.34078,1.0,3.0,28400.0,89.0,96.0,0.0,10036.333333333334,10.31261262147578,1.0,2.0,0.9432395629213856,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.63985,-122.36712,1.0,2.0,25481.0,92.0,56.0,0.0,12740.5,10.145727599541326,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,47.53515,-122.26556,1.0,1.0,141297.0,76.0,49.0,0.0,141297.0,11.858626414290775,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,47.62298,-122.33082,1.0,2.0,32610.0,73.0,104.0,0.0,13894.0,10.232395537922136,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,47.729,-122.34473,1.0,4.0,41704.0,73.0,26.0,0.2058315749088816,8280.0,10.638376304675711,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,47.56683,-122.33358,1.0,2.0,21000.0,53.0,75.0,0.0,11162.0,10.0134624057447,0.0,1.0,0.9406916323239564,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.5661,-122.33358,1.0,2.0,32000.0,,70.0,0.0,15680.0,10.353320361711043,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.56555,-122.33362,1.0,1.0,14344.0,,69.0,0.0,30496.0,10.32538359710204,1.0,3.0,0.4703567681007345,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,47.61545,-122.3238,1.0,3.0,13175.0,84.0,94.0,0.0,9200.0,10.22560728293294,1.0,2.0,0.4773550724637681,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,47.66312,-122.35311,1.0,2.0,56000.0,98.0,55.0,0.0,27987.0,10.932660441466956,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,47.70883,-122.28887,1.0,1.0,22583.0,95.0,62.0,0.0,22583.0,10.024996969933325,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,47.66117,-122.3391,0.0,3.0,25927.0,35.0,19.0,0.2322161206842138,8109.333333333333,10.363661781116344,1.0,4.0,0.8182478066022849,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,47.6483,-122.33438,1.0,3.0,24914.0,92.0,35.0,0.2260433056117479,6886.666666666667,10.192231560934289,1.0,2.0,0.93331834869259,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,47.70833,-122.34429,1.0,1.0,25000.0,69.0,44.0,0.0,29400.0,10.288783966353764,0.0,1.0,0.8503401360544217,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.54774,-122.32091,1.0,3.0,22452.0,85.0,24.0,0.0,7484.0,10.0191795145322,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,47.66148,-122.31279,1.0,2.0,17434.0,22.0,104.0,0.0,12883.5,10.156888691011035,0.0,1.0,0.6766018550859627,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,47.66188,-122.31279,1.0,4.0,14585.0,75.0,63.0,0.0,8477.5,10.43149472451088,1.0,2.0,0.4301091123562371,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,47.6645,-122.31224,1.0,2.0,62400.0,,89.0,0.0,39200.5,11.2696047162172,1.0,4.0,0.7959082154564355,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,47.64748,-122.33435,1.0,2.0,41275.0,38.0,37.0,0.0,39358.0,11.273614421243842,1.0,4.0,0.5243533716144113,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,47.66389,-122.33692,1.0,2.0,30740.0,92.0,106.0,0.0,16650.0,10.413342705547674,0.0,1.0,0.9231231231231232,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,47.66185,-122.33594,1.0,1.0,31174.0,29.0,59.0,0.0,28808.0,10.268443117306084,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,47.66345,-122.3134,1.0,1.0,20962.0,58.0,59.0,0.2504469713223199,20962.0,10.23878052266729,1.0,2.0,0.74955302867768,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,47.66429,-122.31389,1.0,1.0,25828.0,37.0,66.0,0.0,26226.0,10.174544693464336,1.0,2.0,0.984824220239457,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,47.6616,-122.31393,1.0,2.0,19183.0,17.0,40.0,0.4508126359162184,9596.5,10.461645134949324,1.0,2.0,0.5489012246766625,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,47.6342,-122.32661,1.0,3.0,20434.0,,18.0,0.265655304338585,9213.333333333334,10.535822593699317,1.0,2.0,0.5428943383192965,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.60135,-122.33327,1.0,1.0,10420.0,,116.0,0.0,21420.0,9.972127028252816,1.0,5.0,0.4864612511671335,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.6011,-122.33197,1.0,1.0,20880.0,94.0,116.0,0.0,20880.0,9.94659493357006,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.59938,-122.33197,1.0,3.0,13000.0,,50.0,0.0,8666.666666666666,10.165890277802454,1.0,2.0,0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.59954,-122.33201,1.0,3.0,12100.0,,116.0,0.0,12891.666666666666,10.562974531603436,1.0,2.0,0.312863606981254,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.59986,-122.33195,1.0,4.0,32039.0,,87.0,0.0,12487.75,10.81881782331516,1.0,2.0,0.6414085804088007,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,47.5195,-122.26935,1.0,2.0,25880.0,8.0,6.0,0.0,12940.0,10.161264387744689,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,47.66517,-122.31037,1.0,3.0,32098.0,,89.0,0.0,13671.0,10.621668750815717,1.0,2.0,0.7826298978372711,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,47.66453,-122.30999,1.0,2.0,18075.0,,12.0,0.0,10537.5,9.955890231329176,1.0,2.0,0.8576512455516014,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,47.67842,-122.31949,1.0,3.0,63922.0,83.0,66.0,0.0,15495.0,10.746906470974372,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,47.67819,-122.3231,1.0,4.0,40768.0,96.0,51.0,0.0,14224.0,10.94899789464713,1.0,2.0,0.7165354330708661,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,47.67783,-122.32577,1.0,2.0,27500.0,60.0,38.0,0.0,13750.0,10.221977646629885,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,47.59856,-122.33248,1.0,2.0,22000.0,90.0,86.0,0.0,18315.0,10.50865015542752,1.0,2.0,0.6006006006006006,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.59954,-122.33115,0.0,3.0,16838.0,,116.0,0.0,8943.333333333334,10.197313214435868,1.0,2.0,0.6275810659709281,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.59971,-122.33065,1.0,5.0,41920.0,95.0,110.0,0.0,8384.0,10.64354217367223,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.60048,-122.33157,1.0,5.0,44000.0,92.0,111.0,0.0,7375.8,10.51542467767053,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.60055,-122.33057,1.0,6.0,29820.0,,112.0,0.0,4970.0,10.302968122297036,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.60026,-122.3299,0.0,2.0,27322.0,70.0,111.0,0.0,16820.0,10.423500840161111,0.0,1.0,0.8121878715814507,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.59986,-122.32987,1.0,4.0,26416.0,18.0,110.0,0.0,10871.0,10.680171330023866,1.0,3.0,0.6074878116088677,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.599,-122.32717,1.0,3.0,10800.0,,116.0,0.0,7493.333333333333,10.02042578700401,1.0,3.0,0.4804270462633452,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.5985,-122.32677,1.0,4.0,23193.0,49.0,91.0,0.0,8254.5,10.404838432339576,1.0,2.0,0.7024350354352171,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,47.5962,-122.32548,1.0,2.0,30800.0,91.0,46.0,0.0,13255.0,10.185315020186112,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,47.65429,-122.32618,1.0,1.0,33222.0,80.0,78.0,0.0,40028.0,10.597359470410533,1.0,3.0,0.8299690216848207,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,47.65373,-122.32721,1.0,3.0,26282.0,23.0,9.0,0.4095259492248932,8760.666666666666,10.703491628618904,1.0,2.0,0.5904740507751067,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
